Modelo,Pooling,STS12,STS13,STS14,STS15,STS16,STSBenchmark,SICKRelatedness
bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_6,"{'pearson': {'mean': np.float64(0.3842127523101603), 'wmean': np.float64(0.3646653366143972)}, 'spearman': {'mean': np.float64(0.4468341239120567), 'wmean': np.float64(0.4172529454563358)}}","{'pearson': {'mean': np.float64(0.18616492241800886), 'wmean': np.float64(0.23224622754736587)}, 'spearman': {'mean': np.float64(0.21790794120420368), 'wmean': np.float64(0.2675779982337743)}}","{'pearson': {'mean': np.float64(0.3722990554272676), 'wmean': np.float64(0.40084315562357875)}, 'spearman': {'mean': np.float64(0.41341930777911023), 'wmean': np.float64(0.43402056037113845)}}","{'pearson': {'mean': np.float64(0.44081887874880826), 'wmean': np.float64(0.48237664990032353)}, 'spearman': {'mean': np.float64(0.4631563708644503), 'wmean': np.float64(0.5039504942489615)}}","{'pearson': {'mean': np.float64(0.33929106657152813), 'wmean': np.float64(0.34729167337354117)}, 'spearman': {'mean': np.float64(0.3697461987308883), 'wmean': np.float64(0.3783737235906122)}}","{'devpearson': np.float64(0.49411725221984026), 'pearson': np.float64(0.43906369805353607), 'spearman': np.float64(0.4307547920295411), 'mse': 1.919680949585816, 'yhat': array([2.65663147, 2.79846956, 2.06188249, ..., 4.131982  , 3.32135472,
       3.26663671]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.4794566560519373), 'pearson': np.float64(0.568493225521095), 'spearman': np.float64(0.5753752042243482), 'mse': 0.7177089056669176, 'yhat': array([3.81052285, 4.7945706 , 3.14988808, ..., 3.15538436, 4.57272828,
       4.80081901]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_6,"{'pearson': {'mean': np.float64(0.33306983715117255), 'wmean': np.float64(0.3110770777812398)}, 'spearman': {'mean': np.float64(0.3875555685201634), 'wmean': np.float64(0.35849361950799774)}}","{'pearson': {'mean': np.float64(0.12857405891763757), 'wmean': np.float64(0.1730304449125027)}, 'spearman': {'mean': np.float64(0.15504441611682193), 'wmean': np.float64(0.20455132872170428)}}","{'pearson': {'mean': np.float64(0.30235482390578106), 'wmean': np.float64(0.35970259344195316)}, 'spearman': {'mean': np.float64(0.31467785263443443), 'wmean': np.float64(0.3624966441051652)}}","{'pearson': {'mean': np.float64(0.35656392699835526), 'wmean': np.float64(0.39477662545501047)}, 'spearman': {'mean': np.float64(0.35595363819458675), 'wmean': np.float64(0.39325327251726505)}}","{'pearson': {'mean': np.float64(0.30425345890035704), 'wmean': np.float64(0.3097932662141012)}, 'spearman': {'mean': np.float64(0.31012078426225975), 'wmean': np.float64(0.3160404358932804)}}","{'devpearson': np.float64(0.29935792055050203), 'pearson': np.float64(0.29111673637828694), 'spearman': np.float64(0.2888700364772668), 'mse': 2.163626513155575, 'yhat': array([2.5729807 , 2.01525804, 1.88655803, ..., 2.96790316, 2.54533271,
       3.04554692]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.39544903957741523), 'pearson': np.float64(0.5216652574650215), 'spearman': np.float64(0.5276941867884373), 'mse': 0.7653206306642933, 'yhat': array([3.63970468, 4.38704008, 4.24037969, ..., 3.27833677, 3.80131658,
       4.5156037 ]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_cls_layer_7,"{'pearson': {'mean': np.float64(0.2874085237784586), 'wmean': np.float64(0.2506697851556831)}, 'spearman': {'mean': np.float64(0.30600239753143504), 'wmean': np.float64(0.27767299047130983)}}","{'pearson': {'mean': np.float64(0.18409039927799842), 'wmean': np.float64(0.23804458789059463)}, 'spearman': {'mean': np.float64(0.18906243054278007), 'wmean': np.float64(0.24415453029590514)}}","{'pearson': {'mean': np.float64(0.2795641055695517), 'wmean': np.float64(0.2811113086907497)}, 'spearman': {'mean': np.float64(0.2854127201696833), 'wmean': np.float64(0.28551897835277174)}}","{'pearson': {'mean': np.float64(0.31630078914891724), 'wmean': np.float64(0.3182335596048385)}, 'spearman': {'mean': np.float64(0.35007780264406085), 'wmean': np.float64(0.3489652470007617)}}","{'pearson': {'mean': np.float64(0.3798410695817501), 'wmean': np.float64(0.3895370875298247)}, 'spearman': {'mean': np.float64(0.43875437885977064), 'wmean': np.float64(0.44810358759439434)}}","{'devpearson': np.float64(0.4897355039649454), 'pearson': np.float64(0.4995310827751767), 'spearman': np.float64(0.49891027048533815), 'mse': 1.9079787095111849, 'yhat': array([1.96116301, 1.87889962, 2.79046176, ..., 3.68918367, 3.64219034,
       3.33769732]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6769685962535799), 'pearson': np.float64(0.6949590453324281), 'spearman': np.float64(0.6505161400053407), 'mse': 0.5267828703356998, 'yhat': array([3.42180657, 4.07039816, 3.28870579, ..., 3.18046482, 4.60970986,
       4.64086465]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_mean_pooling_7,"{'pearson': {'mean': np.float64(0.4437563735238024), 'wmean': np.float64(0.4269001301795364)}, 'spearman': {'mean': np.float64(0.4900946796647405), 'wmean': np.float64(0.47136220921000793)}}","{'pearson': {'mean': np.float64(0.2943116645771739), 'wmean': np.float64(0.35829653763302166)}, 'spearman': {'mean': np.float64(0.3101800168134405), 'wmean': np.float64(0.37450848734367376)}}","{'pearson': {'mean': np.float64(0.4617797585294898), 'wmean': np.float64(0.46977582716178173)}, 'spearman': {'mean': np.float64(0.47398458945425165), 'wmean': np.float64(0.48005503172959674)}}","{'pearson': {'mean': np.float64(0.529112086759594), 'wmean': np.float64(0.5449567841282936)}, 'spearman': {'mean': np.float64(0.555202567448493), 'wmean': np.float64(0.5675718627698302)}}","{'pearson': {'mean': np.float64(0.4835367860827602), 'wmean': np.float64(0.49407221926928807)}, 'spearman': {'mean': np.float64(0.5241994182162207), 'wmean': np.float64(0.5344384627537477)}}","{'devpearson': np.float64(0.6374510931972499), 'pearson': np.float64(0.5696533438514861), 'spearman': np.float64(0.560865304469471), 'mse': 1.7162899080666523, 'yhat': array([2.98577394, 2.90789369, 2.27001925, ..., 3.8387832 , 3.95098729,
       3.14488224]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7207670163108968), 'pearson': np.float64(0.7683288894750957), 'spearman': np.float64(0.708861459899057), 'mse': 0.4175032160791343, 'yhat': array([3.12307781, 4.23157077, 1.44146343, ..., 3.32808909, 4.63857696,
       4.51110905]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_mean_pooling_no_cls_and_sep_7,"{'pearson': {'mean': np.float64(0.4437563735238024), 'wmean': np.float64(0.4269001301795364)}, 'spearman': {'mean': np.float64(0.4900946796647405), 'wmean': np.float64(0.47136220921000793)}}","{'pearson': {'mean': np.float64(0.2943116645771739), 'wmean': np.float64(0.35829653763302166)}, 'spearman': {'mean': np.float64(0.3101800168134405), 'wmean': np.float64(0.37450848734367376)}}","{'pearson': {'mean': np.float64(0.4617797585294898), 'wmean': np.float64(0.46977582716178173)}, 'spearman': {'mean': np.float64(0.47398458945425165), 'wmean': np.float64(0.48005503172959674)}}","{'pearson': {'mean': np.float64(0.529112086759594), 'wmean': np.float64(0.5449567841282936)}, 'spearman': {'mean': np.float64(0.555202567448493), 'wmean': np.float64(0.5675718627698302)}}","{'pearson': {'mean': np.float64(0.4835367860827602), 'wmean': np.float64(0.49407221926928807)}, 'spearman': {'mean': np.float64(0.5241994182162207), 'wmean': np.float64(0.5344384627537477)}}","{'devpearson': np.float64(0.6374510931972499), 'pearson': np.float64(0.5696533438514861), 'spearman': np.float64(0.560865304469471), 'mse': 1.7162899080666523, 'yhat': array([2.98577394, 2.90789369, 2.27001925, ..., 3.8387832 , 3.95098729,
       3.14488224]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7207670163108968), 'pearson': np.float64(0.7683288894750957), 'spearman': np.float64(0.708861459899057), 'mse': 0.4175032160791343, 'yhat': array([3.12307781, 4.23157077, 1.44146343, ..., 3.32808909, 4.63857696,
       4.51110905]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_concat_cls_layer_with_mean_pooling_7,"{'pearson': {'mean': np.float64(0.3785670721764727), 'wmean': np.float64(0.3450849436925319)}, 'spearman': {'mean': np.float64(0.40508607468924385), 'wmean': np.float64(0.3776656842353992)}}","{'pearson': {'mean': np.float64(0.23578043335597054), 'wmean': np.float64(0.2951429053235595)}, 'spearman': {'mean': np.float64(0.2446907171343818), 'wmean': np.float64(0.3010532901925044)}}","{'pearson': {'mean': np.float64(0.37491940488593106), 'wmean': np.float64(0.37804814015607663)}, 'spearman': {'mean': np.float64(0.37253062768860534), 'wmean': np.float64(0.3742894277549169)}}","{'pearson': {'mean': np.float64(0.4209274973865784), 'wmean': np.float64(0.42490113898719367)}, 'spearman': {'mean': np.float64(0.43956694434510435), 'wmean': np.float64(0.4417811555836827)}}","{'pearson': {'mean': np.float64(0.4448297262547526), 'wmean': np.float64(0.45498092600850404)}, 'spearman': {'mean': np.float64(0.48534673585709187), 'wmean': np.float64(0.49541653204991015)}}","{'devpearson': np.float64(0.6245008214265505), 'pearson': np.float64(0.5908360556609206), 'spearman': np.float64(0.5881647525062018), 'mse': 1.6044815777414598, 'yhat': array([2.28910122, 1.36793931, 2.09825703, ..., 3.92797068, 4.0764551 ,
       3.11956304]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7412687626943029), 'pearson': np.float64(0.7773116670727556), 'spearman': np.float64(0.7181329865750142), 'mse': 0.40375334786634076, 'yhat': array([3.30598144, 4.08521315, 1.48821292, ..., 3.16601249, 4.78759383,
       4.55496936]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_7,"{'pearson': {'mean': np.float64(0.3785670721764727), 'wmean': np.float64(0.3450849436925319)}, 'spearman': {'mean': np.float64(0.40508607468924385), 'wmean': np.float64(0.3776656842353992)}}","{'pearson': {'mean': np.float64(0.23578043335597054), 'wmean': np.float64(0.2951429053235595)}, 'spearman': {'mean': np.float64(0.2446907171343818), 'wmean': np.float64(0.3010532901925044)}}","{'pearson': {'mean': np.float64(0.37491940488593106), 'wmean': np.float64(0.37804814015607663)}, 'spearman': {'mean': np.float64(0.37253062768860534), 'wmean': np.float64(0.3742894277549169)}}","{'pearson': {'mean': np.float64(0.4209274973865784), 'wmean': np.float64(0.42490113898719367)}, 'spearman': {'mean': np.float64(0.43956694434510435), 'wmean': np.float64(0.4417811555836827)}}","{'pearson': {'mean': np.float64(0.4448297262547526), 'wmean': np.float64(0.45498092600850404)}, 'spearman': {'mean': np.float64(0.48534673585709187), 'wmean': np.float64(0.49541653204991015)}}","{'devpearson': np.float64(0.6245008214265505), 'pearson': np.float64(0.5908360556609206), 'spearman': np.float64(0.5881647525062018), 'mse': 1.6044815777414598, 'yhat': array([2.28910122, 1.36793931, 2.09825703, ..., 3.92797068, 4.0764551 ,
       3.11956304]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7412687626943029), 'pearson': np.float64(0.7773116670727556), 'spearman': np.float64(0.7181329865750142), 'mse': 0.40375334786634076, 'yhat': array([3.30598144, 4.08521315, 1.48821292, ..., 3.16601249, 4.78759383,
       4.55496936]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_concat_3_tokens_mean_pooling_7,"{'pearson': {'mean': np.float64(0.3824192572102611), 'wmean': np.float64(0.3619509655156755)}, 'spearman': {'mean': np.float64(0.4443742993454237), 'wmean': np.float64(0.41372020588874964)}}","{'pearson': {'mean': np.float64(0.19390808140204852), 'wmean': np.float64(0.24122034817583138)}, 'spearman': {'mean': np.float64(0.21949507282835468), 'wmean': np.float64(0.2692857644148782)}}","{'pearson': {'mean': np.float64(0.378590158815521), 'wmean': np.float64(0.4039261710648864)}, 'spearman': {'mean': np.float64(0.41077180708168703), 'wmean': np.float64(0.4302320860253436)}}","{'pearson': {'mean': np.float64(0.45651602916769846), 'wmean': np.float64(0.4897024339936989)}, 'spearman': {'mean': np.float64(0.47686477059137367), 'wmean': np.float64(0.5089971577809703)}}","{'pearson': {'mean': np.float64(0.3572473363259478), 'wmean': np.float64(0.3658343911706285)}, 'spearman': {'mean': np.float64(0.38603376851277893), 'wmean': np.float64(0.39528846649628113)}}","{'devpearson': np.float64(0.5025310749985876), 'pearson': np.float64(0.43063250415068927), 'spearman': np.float64(0.4288483669937059), 'mse': 1.9454831110976654, 'yhat': array([3.07810983, 2.4986913 , 1.92111436, ..., 4.39962943, 3.14064151,
       3.20081707]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.5152225546551898), 'pearson': np.float64(0.5876388859712653), 'spearman': np.float64(0.593012813259631), 'mse': 0.6806350056946133, 'yhat': array([3.54641236, 4.82501703, 3.59865056, ..., 3.22868708, 4.41797578,
       4.7867492 ]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_concat_5_tokens_mean_pooling_7,"{'pearson': {'mean': np.float64(0.3354585976276085), 'wmean': np.float64(0.31255350863732123)}, 'spearman': {'mean': np.float64(0.3908745806903511), 'wmean': np.float64(0.3602046562565419)}}","{'pearson': {'mean': np.float64(0.1338027609947338), 'wmean': np.float64(0.17768050748067624)}, 'spearman': {'mean': np.float64(0.16038511649730444), 'wmean': np.float64(0.20750013775173684)}}","{'pearson': {'mean': np.float64(0.3121253182803974), 'wmean': np.float64(0.3660476042377178)}, 'spearman': {'mean': np.float64(0.32105413340857686), 'wmean': np.float64(0.36679278401734255)}}","{'pearson': {'mean': np.float64(0.3778013042660436), 'wmean': np.float64(0.40920380223986225)}, 'spearman': {'mean': np.float64(0.3770539084336208), 'wmean': np.float64(0.40785959808141276)}}","{'pearson': {'mean': np.float64(0.3193371549631142), 'wmean': np.float64(0.3254278635646246)}, 'spearman': {'mean': np.float64(0.32373680252948434), 'wmean': np.float64(0.33011679416340206)}}","{'devpearson': np.float64(0.31669381261491764), 'pearson': np.float64(0.25164809597817117), 'spearman': np.float64(0.25092552144501423), 'mse': 2.2187702408699588, 'yhat': array([2.98448559, 2.8255772 , 2.45906447, ..., 2.95197556, 2.48247487,
       3.01151676]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.2749604277579698), 'pearson': np.float64(0.3162258814019287), 'spearman': np.float64(0.3524564088426034), 'mse': 1.043363904893371, 'yhat': array([3.06464725, 3.14523647, 3.91800116, ..., 3.19271482, 4.26511573,
       4.49925099]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_7,"{'pearson': {'mean': np.float64(0.3824192572102611), 'wmean': np.float64(0.3619509655156755)}, 'spearman': {'mean': np.float64(0.4443742993454237), 'wmean': np.float64(0.41372020588874964)}}","{'pearson': {'mean': np.float64(0.19390808140204852), 'wmean': np.float64(0.24122034817583138)}, 'spearman': {'mean': np.float64(0.21949507282835468), 'wmean': np.float64(0.2692857644148782)}}","{'pearson': {'mean': np.float64(0.378590158815521), 'wmean': np.float64(0.4039261710648864)}, 'spearman': {'mean': np.float64(0.41077180708168703), 'wmean': np.float64(0.4302320860253436)}}","{'pearson': {'mean': np.float64(0.45651602916769846), 'wmean': np.float64(0.4897024339936989)}, 'spearman': {'mean': np.float64(0.47686477059137367), 'wmean': np.float64(0.5089971577809703)}}","{'pearson': {'mean': np.float64(0.3572473363259478), 'wmean': np.float64(0.3658343911706285)}, 'spearman': {'mean': np.float64(0.38603376851277893), 'wmean': np.float64(0.39528846649628113)}}","{'devpearson': np.float64(0.5025310749985876), 'pearson': np.float64(0.43063250415068927), 'spearman': np.float64(0.4288483669937059), 'mse': 1.9454831110976654, 'yhat': array([3.07810983, 2.4986913 , 1.92111436, ..., 4.39962943, 3.14064151,
       3.20081707]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.5152225546551898), 'pearson': np.float64(0.5876388859712653), 'spearman': np.float64(0.593012813259631), 'mse': 0.6806350056946133, 'yhat': array([3.54641236, 4.82501703, 3.59865056, ..., 3.22868708, 4.41797578,
       4.7867492 ]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_7,"{'pearson': {'mean': np.float64(0.3354585976276085), 'wmean': np.float64(0.31255350863732123)}, 'spearman': {'mean': np.float64(0.3908745806903511), 'wmean': np.float64(0.3602046562565419)}}","{'pearson': {'mean': np.float64(0.1338027609947338), 'wmean': np.float64(0.17768050748067624)}, 'spearman': {'mean': np.float64(0.16038511649730444), 'wmean': np.float64(0.20750013775173684)}}","{'pearson': {'mean': np.float64(0.3121253182803974), 'wmean': np.float64(0.3660476042377178)}, 'spearman': {'mean': np.float64(0.32105413340857686), 'wmean': np.float64(0.36679278401734255)}}","{'pearson': {'mean': np.float64(0.3778013042660436), 'wmean': np.float64(0.40920380223986225)}, 'spearman': {'mean': np.float64(0.3770539084336208), 'wmean': np.float64(0.40785959808141276)}}","{'pearson': {'mean': np.float64(0.3193371549631142), 'wmean': np.float64(0.3254278635646246)}, 'spearman': {'mean': np.float64(0.32373680252948434), 'wmean': np.float64(0.33011679416340206)}}","{'devpearson': np.float64(0.31669381261491764), 'pearson': np.float64(0.25164809597817117), 'spearman': np.float64(0.25092552144501423), 'mse': 2.2187702408699588, 'yhat': array([2.98448559, 2.8255772 , 2.45906447, ..., 2.95197556, 2.48247487,
       3.01151676]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.2749604277579698), 'pearson': np.float64(0.3162258814019287), 'spearman': np.float64(0.3524564088426034), 'mse': 1.043363904893371, 'yhat': array([3.06464725, 3.14523647, 3.91800116, ..., 3.19271482, 4.26511573,
       4.49925099]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_cls_layer_8,"{'pearson': {'mean': np.float64(0.256438836570149), 'wmean': np.float64(0.22111488661911455)}, 'spearman': {'mean': np.float64(0.2909505253648769), 'wmean': np.float64(0.2628159268276791)}}","{'pearson': {'mean': np.float64(0.17146708521448326), 'wmean': np.float64(0.2433740116497345)}, 'spearman': {'mean': np.float64(0.1793713467928184), 'wmean': np.float64(0.2514647545438501)}}","{'pearson': {'mean': np.float64(0.25311319033634855), 'wmean': np.float64(0.25810342918294393)}, 'spearman': {'mean': np.float64(0.2673441378648486), 'wmean': np.float64(0.2692691175317027)}}","{'pearson': {'mean': np.float64(0.27047382255047275), 'wmean': np.float64(0.2814544771003719)}, 'spearman': {'mean': np.float64(0.30952961676257673), 'wmean': np.float64(0.31529783373512194)}}","{'pearson': {'mean': np.float64(0.33670808788101514), 'wmean': np.float64(0.34783087516945116)}, 'spearman': {'mean': np.float64(0.4139086653823334), 'wmean': np.float64(0.4245720891176946)}}","{'devpearson': np.float64(0.4802751937511571), 'pearson': np.float64(0.49606149517178993), 'spearman': np.float64(0.49151296841782033), 'mse': 1.9440323038318263, 'yhat': array([2.21882995, 2.09455377, 2.91529751, ..., 3.81493235, 3.80656613,
       3.58845661]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6584603865910628), 'pearson': np.float64(0.6630294537862478), 'spearman': np.float64(0.6234936160094017), 'mse': 0.5720374405167417, 'yhat': array([3.16573035, 3.94643574, 3.05983035, ..., 3.08767958, 4.54757856,
       4.57118141]), 'ndev': 500, 'ntest': 4927}"
