Modelo,Pooling,out_emb_size,Nhid,STS12,STS13,STS14,STS15,STS16
bert-base,CLS+AVG-NS_LYR-8,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.3983598811870208), 'wmean': np.float64(0.37202060234132606)}, 'spearman': {'mean': np.float64(0.42468678800047127), 'wmean': np.float64(0.4090875294270667)}}","{'pearson': {'mean': np.float64(0.31009743384231675), 'wmean': np.float64(0.3854356308416797)}, 'spearman': {'mean': np.float64(0.31507835812119955), 'wmean': np.float64(0.3839757797739793)}}","{'pearson': {'mean': np.float64(0.4236126419282132), 'wmean': np.float64(0.4254540678769722)}, 'spearman': {'mean': np.float64(0.42073138536151883), 'wmean': np.float64(0.4213310368991425)}}","{'pearson': {'mean': np.float64(0.4683405498723719), 'wmean': np.float64(0.47675477315862524)}, 'spearman': {'mean': np.float64(0.4856963027393337), 'wmean': np.float64(0.4903853137032657)}}","{'pearson': {'mean': np.float64(0.4985613280338173), 'wmean': np.float64(0.5079854757777621)}, 'spearman': {'mean': np.float64(0.5334229457399969), 'wmean': np.float64(0.5429340006919148)}}"
bert-base,CLS+SUM-NS_LYR-8,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.5190743609056521), 'wmean': np.float64(0.507047745902044)}, 'spearman': {'mean': np.float64(0.5291661231009973), 'wmean': np.float64(0.5221788695656705)}}","{'pearson': {'mean': np.float64(0.46419205597720276), 'wmean': np.float64(0.5183818424917097)}, 'spearman': {'mean': np.float64(0.46927798325957704), 'wmean': np.float64(0.5167544608547341)}}","{'pearson': {'mean': np.float64(0.572363075225428), 'wmean': np.float64(0.5748625329449261)}, 'spearman': {'mean': np.float64(0.5587555205595404), 'wmean': np.float64(0.5601678355798545)}}","{'pearson': {'mean': np.float64(0.6359735377713231), 'wmean': np.float64(0.645283490398456)}, 'spearman': {'mean': np.float64(0.6414242609330766), 'wmean': np.float64(0.6491671650512278)}}","{'pearson': {'mean': np.float64(0.6055238989790374), 'wmean': np.float64(0.6133275860676111)}, 'spearman': {'mean': np.float64(0.6188648684040394), 'wmean': np.float64(0.6274010865612906)}}"
bert-base,CLS+MAX-NS_LYR-8,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.44442939242157165), 'wmean': np.float64(0.42677220604155075)}, 'spearman': {'mean': np.float64(0.46295066592813505), 'wmean': np.float64(0.45244174336239773)}}","{'pearson': {'mean': np.float64(0.34863580736786187), 'wmean': np.float64(0.4349063200804084)}, 'spearman': {'mean': np.float64(0.347715920024999), 'wmean': np.float64(0.43110419163892283)}}","{'pearson': {'mean': np.float64(0.48505623537024145), 'wmean': np.float64(0.478650215267654)}, 'spearman': {'mean': np.float64(0.48074213346259825), 'wmean': np.float64(0.47518791263575333)}}","{'pearson': {'mean': np.float64(0.5323270686526829), 'wmean': np.float64(0.5458200083517728)}, 'spearman': {'mean': np.float64(0.5433692428378438), 'wmean': np.float64(0.5565358099264659)}}","{'pearson': {'mean': np.float64(0.527564692300623), 'wmean': np.float64(0.5376323993520687)}, 'spearman': {'mean': np.float64(0.5431842631454012), 'wmean': np.float64(0.5533787049979592)}}"
bert-base,DY3_LYR-8,torch.Size([2304]),0,"{'pearson': {'mean': np.float64(0.43467306389316746), 'wmean': np.float64(0.4042295708005808)}, 'spearman': {'mean': np.float64(0.4755439505816952), 'wmean': np.float64(0.4415445993649617)}}","{'pearson': {'mean': np.float64(0.23525835907616074), 'wmean': np.float64(0.28235899959420424)}, 'spearman': {'mean': np.float64(0.2514917795713214), 'wmean': np.float64(0.3004821230879179)}}","{'pearson': {'mean': np.float64(0.38882652534804824), 'wmean': np.float64(0.404279856375743)}, 'spearman': {'mean': np.float64(0.40652284389877646), 'wmean': np.float64(0.41857536806610673)}}","{'pearson': {'mean': np.float64(0.5091479956582725), 'wmean': np.float64(0.5349129810947737)}, 'spearman': {'mean': np.float64(0.5312408260294429), 'wmean': np.float64(0.5525103048629884)}}","{'pearson': {'mean': np.float64(0.4189471900105115), 'wmean': np.float64(0.4301233439302988)}, 'spearman': {'mean': np.float64(0.4349422211303594), 'wmean': np.float64(0.4471078860850725)}}"
bert-base,DY3-NS_LYR-8,torch.Size([2304]),0,"{'pearson': {'mean': np.float64(0.44616305813664425), 'wmean': np.float64(0.4171316628664141)}, 'spearman': {'mean': np.float64(0.4919267425981014), 'wmean': np.float64(0.45916187031065464)}}","{'pearson': {'mean': np.float64(0.27171479079297906), 'wmean': np.float64(0.3266737106961265)}, 'spearman': {'mean': np.float64(0.2783255937488652), 'wmean': np.float64(0.33772860141650707)}}","{'pearson': {'mean': np.float64(0.41408181761015483), 'wmean': np.float64(0.4318553106201443)}, 'spearman': {'mean': np.float64(0.42533583164048583), 'wmean': np.float64(0.4395556594141258)}}","{'pearson': {'mean': np.float64(0.513524009343101), 'wmean': np.float64(0.5389969290443165)}, 'spearman': {'mean': np.float64(0.5337684261399156), 'wmean': np.float64(0.5546209295758857)}}","{'pearson': {'mean': np.float64(0.44904498814699584), 'wmean': np.float64(0.46163518653388025)}, 'spearman': {'mean': np.float64(0.46083305123621326), 'wmean': np.float64(0.4740026931033412)}}"
bert-base,DY5_LYR-8,torch.Size([3840]),0,"{'pearson': {'mean': np.float64(0.3956899630472866), 'wmean': np.float64(0.3620987427920089)}, 'spearman': {'mean': np.float64(0.4386851489463698), 'wmean': np.float64(0.4021606066792233)}}","{'pearson': {'mean': np.float64(0.19851106229224677), 'wmean': np.float64(0.23482562875108162)}, 'spearman': {'mean': np.float64(0.2132708398536335), 'wmean': np.float64(0.25483629356612275)}}","{'pearson': {'mean': np.float64(0.3159358166980399), 'wmean': np.float64(0.3484775327779752)}, 'spearman': {'mean': np.float64(0.31971891471329655), 'wmean': np.float64(0.3458155840031659)}}","{'pearson': {'mean': np.float64(0.4483650776970742), 'wmean': np.float64(0.4704489274127409)}, 'spearman': {'mean': np.float64(0.44997309555223364), 'wmean': np.float64(0.46924435345100796)}}","{'pearson': {'mean': np.float64(0.3036224495934636), 'wmean': np.float64(0.3083449172738763)}, 'spearman': {'mean': np.float64(0.3074333328384665), 'wmean': np.float64(0.31314422696963)}}"
bert-base,DY5-NS_LYR-8,torch.Size([3840]),0,"{'pearson': {'mean': np.float64(0.4145979959333109), 'wmean': np.float64(0.3836457929254746)}, 'spearman': {'mean': np.float64(0.44768025878132545), 'wmean': np.float64(0.410415126376157)}}","{'pearson': {'mean': np.float64(0.24768160043603468), 'wmean': np.float64(0.29075949625710573)}, 'spearman': {'mean': np.float64(0.23801517612781323), 'wmean': np.float64(0.2845313570903011)}}","{'pearson': {'mean': np.float64(0.3198166989695141), 'wmean': np.float64(0.3280805262674676)}, 'spearman': {'mean': np.float64(0.3299954413489738), 'wmean': np.float64(0.3355579785776737)}}","{'pearson': {'mean': np.float64(0.46935260065417606), 'wmean': np.float64(0.4923697864912003)}, 'spearman': {'mean': np.float64(0.47271726125073077), 'wmean': np.float64(0.4933396517367824)}}","{'pearson': {'mean': np.float64(0.37469285060272506), 'wmean': np.float64(0.3841817187859838)}, 'spearman': {'mean': np.float64(0.3706567553854547), 'wmean': np.float64(0.38076889774658906)}}"
bert-base,CLS_LYR-9,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.2630514351768644), 'wmean': np.float64(0.22785300080030157)}, 'spearman': {'mean': np.float64(0.2960346603872972), 'wmean': np.float64(0.27055468511998154)}}","{'pearson': {'mean': np.float64(0.1887675279707006), 'wmean': np.float64(0.24154992929352534)}, 'spearman': {'mean': np.float64(0.1898596918395589), 'wmean': np.float64(0.2394354483660604)}}","{'pearson': {'mean': np.float64(0.25994437691685696), 'wmean': np.float64(0.2683567344718655)}, 'spearman': {'mean': np.float64(0.26724987284504526), 'wmean': np.float64(0.27047800650252574)}}","{'pearson': {'mean': np.float64(0.2863853309452623), 'wmean': np.float64(0.2936274991487243)}, 'spearman': {'mean': np.float64(0.31827110001812253), 'wmean': np.float64(0.3222220110096301)}}","{'pearson': {'mean': np.float64(0.3554506079754908), 'wmean': np.float64(0.36671048562475156)}, 'spearman': {'mean': np.float64(0.40250174796975935), 'wmean': np.float64(0.4136389572346092)}}"
bert-base,AVG_LYR-9,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.4753642940052451), 'wmean': np.float64(0.45990619968165564)}, 'spearman': {'mean': np.float64(0.4977315043792851), 'wmean': np.float64(0.48562062987330795)}}","{'pearson': {'mean': np.float64(0.45664017284274533), 'wmean': np.float64(0.5002253381161897)}, 'spearman': {'mean': np.float64(0.45784913916476294), 'wmean': np.float64(0.49391194016612433)}}","{'pearson': {'mean': np.float64(0.5418487541233118), 'wmean': np.float64(0.5425359465334266)}, 'spearman': {'mean': np.float64(0.525541767492015), 'wmean': np.float64(0.5256606422875351)}}","{'pearson': {'mean': np.float64(0.6243343584174621), 'wmean': np.float64(0.6263828236283665)}, 'spearman': {'mean': np.float64(0.6297911334288513), 'wmean': np.float64(0.6305089037339209)}}","{'pearson': {'mean': np.float64(0.5953673592413566), 'wmean': np.float64(0.6034099156104307)}, 'spearman': {'mean': np.float64(0.6049036738886799), 'wmean': np.float64(0.6134705831608163)}}"
bert-base,SUM_LYR-9,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.4753642961109074), 'wmean': np.float64(0.4599062031109281)}, 'spearman': {'mean': np.float64(0.4977601885911156), 'wmean': np.float64(0.48563835990935067)}}","{'pearson': {'mean': np.float64(0.45664011056839326), 'wmean': np.float64(0.5002253000317572)}, 'spearman': {'mean': np.float64(0.45784786029585334), 'wmean': np.float64(0.49391002186275995)}}","{'pearson': {'mean': np.float64(0.5418487382589494), 'wmean': np.float64(0.5425359327404378)}, 'spearman': {'mean': np.float64(0.5255390841121709), 'wmean': np.float64(0.5256582890690094)}}","{'pearson': {'mean': np.float64(0.6243343512481809), 'wmean': np.float64(0.6263828190296534)}, 'spearman': {'mean': np.float64(0.6297900521822638), 'wmean': np.float64(0.6305082284791832)}}","{'pearson': {'mean': np.float64(0.5953673186650004), 'wmean': np.float64(0.6034098757781101)}, 'spearman': {'mean': np.float64(0.6049004667075926), 'wmean': np.float64(0.6134672164319346)}}"
bert-base,MAX_LYR-9,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.4716111023979819), 'wmean': np.float64(0.46117717510400635)}, 'spearman': {'mean': np.float64(0.4915386835435074), 'wmean': np.float64(0.4844930111713916)}}","{'pearson': {'mean': np.float64(0.3984001420454821), 'wmean': np.float64(0.4792824836272809)}, 'spearman': {'mean': np.float64(0.39980142267776203), 'wmean': np.float64(0.47382832042963247)}}","{'pearson': {'mean': np.float64(0.533235462119456), 'wmean': np.float64(0.5277033318966842)}, 'spearman': {'mean': np.float64(0.5246205930005016), 'wmean': np.float64(0.5197860692012279)}}","{'pearson': {'mean': np.float64(0.5989158822612003), 'wmean': np.float64(0.6147606530640629)}, 'spearman': {'mean': np.float64(0.6031663466935745), 'wmean': np.float64(0.6200633715628313)}}","{'pearson': {'mean': np.float64(0.5518521445464016), 'wmean': np.float64(0.5610563428749927)}, 'spearman': {'mean': np.float64(0.5668570900433891), 'wmean': np.float64(0.5758524410027566)}}"
bert-base,AVG-NS_LYR-9,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.48554119808493795), 'wmean': np.float64(0.47174430230074077)}, 'spearman': {'mean': np.float64(0.5066450449990859), 'wmean': np.float64(0.4961570318773084)}}","{'pearson': {'mean': np.float64(0.4691992163935111), 'wmean': np.float64(0.5171526236969661)}, 'spearman': {'mean': np.float64(0.4722224765655814), 'wmean': np.float64(0.5117063433873704)}}","{'pearson': {'mean': np.float64(0.5538473074089313), 'wmean': np.float64(0.5550204857502742)}, 'spearman': {'mean': np.float64(0.5382725696150024), 'wmean': np.float64(0.5385543206721439)}}","{'pearson': {'mean': np.float64(0.6329569155518922), 'wmean': np.float64(0.6374344722673243)}, 'spearman': {'mean': np.float64(0.6385714324667926), 'wmean': np.float64(0.6417840729201316)}}","{'pearson': {'mean': np.float64(0.5962532562786981), 'wmean': np.float64(0.6040276968909544)}, 'spearman': {'mean': np.float64(0.6072039579580183), 'wmean': np.float64(0.6155496773176304)}}"
bert-base,SUM-NS_LYR-9,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.4855411664773788), 'wmean': np.float64(0.471744271259638)}, 'spearman': {'mean': np.float64(0.5066011988986292), 'wmean': np.float64(0.4961280965943067)}}","{'pearson': {'mean': np.float64(0.46919930487425), 'wmean': np.float64(0.5171526808668336)}, 'spearman': {'mean': np.float64(0.4722224778768635), 'wmean': np.float64(0.5117063453542934)}}","{'pearson': {'mean': np.float64(0.5538473334076395), 'wmean': np.float64(0.5550205121675789)}, 'spearman': {'mean': np.float64(0.5382735107373767), 'wmean': np.float64(0.5385553498450945)}}","{'pearson': {'mean': np.float64(0.6329568858721488), 'wmean': np.float64(0.6374344468852376)}, 'spearman': {'mean': np.float64(0.638572535887067), 'wmean': np.float64(0.6417847759280855)}}","{'pearson': {'mean': np.float64(0.596253226558748), 'wmean': np.float64(0.6040276730129794)}, 'spearman': {'mean': np.float64(0.6072039579580183), 'wmean': np.float64(0.6155496773176304)}}"
bert-base,MAX-NS_LYR-9,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.4611002032864621), 'wmean': np.float64(0.45173555444444896)}, 'spearman': {'mean': np.float64(0.48445680285153286), 'wmean': np.float64(0.47818633695568497)}}","{'pearson': {'mean': np.float64(0.40379591221605393), 'wmean': np.float64(0.48474704007081393)}, 'spearman': {'mean': np.float64(0.4027576071339667), 'wmean': np.float64(0.47808838935098547)}}","{'pearson': {'mean': np.float64(0.5294971187518646), 'wmean': np.float64(0.5241615396028118)}, 'spearman': {'mean': np.float64(0.523154018511291), 'wmean': np.float64(0.517925895468704)}}","{'pearson': {'mean': np.float64(0.5888728834710786), 'wmean': np.float64(0.6072520688562995)}, 'spearman': {'mean': np.float64(0.5964085258349568), 'wmean': np.float64(0.615122132300541)}}","{'pearson': {'mean': np.float64(0.5392811895288993), 'wmean': np.float64(0.5479830864842758)}, 'spearman': {'mean': np.float64(0.5597707579632798), 'wmean': np.float64(0.5682963914277916)}}"
bert-base,CLS+AVG_LYR-9,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.35678874094717056), 'wmean': np.float64(0.32688377629394805)}, 'spearman': {'mean': np.float64(0.38565822533985517), 'wmean': np.float64(0.3655674451395851)}}","{'pearson': {'mean': np.float64(0.29625801669180846), 'wmean': np.float64(0.3466880544859166)}, 'spearman': {'mean': np.float64(0.2990087533032186), 'wmean': np.float64(0.34067882811932426)}}","{'pearson': {'mean': np.float64(0.380024566785692), 'wmean': np.float64(0.3835656375184752)}, 'spearman': {'mean': np.float64(0.3735967269858587), 'wmean': np.float64(0.37430935116316977)}}","{'pearson': {'mean': np.float64(0.44425523683441676), 'wmean': np.float64(0.4445608420101548)}, 'spearman': {'mean': np.float64(0.4593984958440881), 'wmean': np.float64(0.4565994526316117)}}","{'pearson': {'mean': np.float64(0.48051028723335987), 'wmean': np.float64(0.4906342002320411)}, 'spearman': {'mean': np.float64(0.51094444329761), 'wmean': np.float64(0.5208653045633452)}}"
bert-base,CLS+SUM_LYR-9,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.4737555368177312), 'wmean': np.float64(0.4576363447388275)}, 'spearman': {'mean': np.float64(0.4968042126167937), 'wmean': np.float64(0.48431961578632593)}}","{'pearson': {'mean': np.float64(0.452237720357817), 'wmean': np.float64(0.49606605785063745)}, 'spearman': {'mean': np.float64(0.4544762745376207), 'wmean': np.float64(0.4904189559806623)}}","{'pearson': {'mean': np.float64(0.5387541736558558), 'wmean': np.float64(0.5392225610635046)}, 'spearman': {'mean': np.float64(0.5226479766879286), 'wmean': np.float64(0.5225979934536603)}}","{'pearson': {'mean': np.float64(0.6228394011387983), 'wmean': np.float64(0.624449885322962)}, 'spearman': {'mean': np.float64(0.6280938715690132), 'wmean': np.float64(0.6283825092758397)}}","{'pearson': {'mean': np.float64(0.5946774320078012), 'wmean': np.float64(0.6028271065028873)}, 'spearman': {'mean': np.float64(0.6040695649816871), 'wmean': np.float64(0.6127360052434493)}}"
bert-base,CLS+MAX_LYR-9,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.4144240399373677), 'wmean': np.float64(0.3904144069274674)}, 'spearman': {'mean': np.float64(0.4351677485603863), 'wmean': np.float64(0.41980675378961396)}}","{'pearson': {'mean': np.float64(0.32586712908613347), 'wmean': np.float64(0.3972264630446622)}, 'spearman': {'mean': np.float64(0.3292962030395273), 'wmean': np.float64(0.3932158569781835)}}","{'pearson': {'mean': np.float64(0.4425429862245087), 'wmean': np.float64(0.43543912352161107)}, 'spearman': {'mean': np.float64(0.4380090214979617), 'wmean': np.float64(0.4306490211380637)}}","{'pearson': {'mean': np.float64(0.5023099052885793), 'wmean': np.float64(0.5096066214941248)}, 'spearman': {'mean': np.float64(0.5130144298843196), 'wmean': np.float64(0.5190534469341967)}}","{'pearson': {'mean': np.float64(0.5083325345297076), 'wmean': np.float64(0.5185735344869733)}, 'spearman': {'mean': np.float64(0.5250057040831924), 'wmean': np.float64(0.535031900890298)}}"
bert-base,CLS+AVG-NS_LYR-9,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.3692718801958207), 'wmean': np.float64(0.3406286196118626)}, 'spearman': {'mean': np.float64(0.395795304905251), 'wmean': np.float64(0.3770947454106165)}}","{'pearson': {'mean': np.float64(0.31113318321047334), 'wmean': np.float64(0.3633681902782937)}, 'spearman': {'mean': np.float64(0.3127344522173743), 'wmean': np.float64(0.3565207104592796)}}","{'pearson': {'mean': np.float64(0.3953988189797095), 'wmean': np.float64(0.3987733173462565)}, 'spearman': {'mean': np.float64(0.3871068349032443), 'wmean': np.float64(0.3881208433458865)}}","{'pearson': {'mean': np.float64(0.46043132212935456), 'wmean': np.float64(0.4618718714650599)}, 'spearman': {'mean': np.float64(0.47401915346838824), 'wmean': np.float64(0.4722746418557522)}}","{'pearson': {'mean': np.float64(0.49109322285701335), 'wmean': np.float64(0.5010183300012198)}, 'spearman': {'mean': np.float64(0.5192210065218689), 'wmean': np.float64(0.5290237384834227)}}"
